bad_flag_desc,ID,MARRIAGE_STAT2,bad_flag,creditcard_usage,vouch_query_cnt_12,loan_query_cnt_12,least_limit_loan,most_due_time_loan_credit,most_due_time_loan_credit_24,pay_time_rate_loan_credit_6,creditcard_industry_cnt,house_loan_cnt,usage_more_100_creditcard_cnt,avg_deposit_6,Vouch_Name,vehicle_loan_due_3,LIVESTAT_CD2,workyear2,due_to_loan_balance,credit_due_to_loan_balance,asset_to_line
GOOD,A004745,20,0,0,0,1,100000,0,0,1,0,0,0,3327,保证,否,自置,8,1.5,0,5.3333333333
GOOD,A004746,20,0,0,0,0,50000,0,0,1,1,0,0,3246.1,保证,否,自置,10,1,0,4.42
GOOD,A004747,20,0,0.45,0,1,50000,0,1,0.89,3,1,1,6842.05,抵押,否,自置,6,1,0,1.2176666373
GOOD,A004748,10/MISS,0,0.36,0,3,170000,0,0,1,3,1,0,19006.47,保证,否,自置,1,1,0,5.4385964912
GOOD,A004749,20,0,0.5,1,1,20000,0,0,1,4,0,1,10818.44,保证,否,自置,5,0.38,0,1.4349143614
GOOD,A004750,20,0,0.22,0,2,80000,0,0,1,0,0,0,1890.51,抵押,否,自置,6,0.88,3.53,4.1447770628
GOOD,A004751,20,0,0,0,2,65000,0,0,1,0,1,0,990.14,保证,否,自置,21,0.16,0,2.9069767442
GOOD,A004752,20,0,0,0,1,0,0,0,1,0,0,0,9933.12,保证,否,自置,5,10,0,2
GOOD,A004753,20,0,0.41,2,6,50000,0,0,1,4,0,0,10121.51,保证,否,自置,15,0.18,0,2.045123189
GOOD,A004754,20,0,0.08,1,3,50000,0,1,0.98,4,0,0,10593.38,抵押,否,自置,3,10,3.33,9.8161374656
GOOD,A004755,20,0,0,0,0,400000,0,0,1,1,0,0,2062.72,保证,否,自置,15,0.5,0,2.2222222222
GOOD,A004756,20,0,0.23,0,0,200000,0,0,1,3,0,0,4907.12,抵押,否,自置,3,10,1.9,9.4351728146
GOOD,A004757,20,0,0.15,6,2,150000,0,1,1,6,0,0,8368.75,保证,否,自置,2,0.36,0,3.1703861657
GOOD,A004758,20,0,0,0,1,300000,0,0,1,1,0,0,11295.04,保证,否,自置,24,1.2,0,16.766666667
GOOD,A004759,20,0,0,3,3,490341.3188,0,0,1,2,0,0,14229.75,保证,否,自置,7,0.45,0,1.2391304348
GOOD,A004760,20,0,0.6,1,0,350000,0,0,1,0,0,0,8194.52,抵押,否,自置,15,0.34,0,12.338062924
GOOD,A004761,20,0,0,0,2,20000,0,0,1,3,0,0,16576.85,保证,否,自置,3,0.71,0,0.9239130435
GOOD,A004762,20,0,0.04,7,4,135000,0,0,1,3,0,0,20779.25,保证,否,自置,20,0.23,0,0
GOOD,A004763,10/MISS,0,0,0,0,30000,0,0,1,0,0,0,1332.34,保证,否,自置,5,1,0,1.55
GOOD,A004764,20,0,0.59,3,4,50000,0,1,1,6,0,1,5668.85,保证,否,自置,4,0.44,0,1.9920604672
GOOD,A004765,20,0,0,1,1,100000,0,0,1,0,1,0,11324.16,保证,否,其他,,0.13,0,2.067724044
GOOD,A004766,10/MISS,0,0.55,0,1,64000,0,0,1,2,0,0,40161.8,保证,否,自置,2,0.3,0,0
GOOD,A004767,20,0,0.27,0,2,150000,0,0,1,5,1,0,6170.63,保证,否,自置,3,0.29,0,5.183929697
GOOD,A004768,20,0,0.02,1,2,30000,0,0,1,4,0,0,2441.96,保证,否,自置,20,0.6,0,2.4683418023
GOOD,A004769,20,0,0.41,0,6,50000,0,0,1,11,1,1,14010.42,保证,否,自置,20,0.22,0,1.7901427579
GOOD,A004770,20,0,0.13,2,3,30000,0,1,1,3,0,0,10988.98,保证,否,自置,9,0.38,0,1.6441751932
GOOD,A004771,20,0,0.64,6,4,80000,0,0,1,5,0,0,19379.8,保证,否,其他,11,1,0,7.2782297991
GOOD,A004772,20,0,0.06,0,1,130000,0,0,1,1,0,0,1067.07,保证,否,自置,4,0.83,0,3.6844969255
GOOD,A004773,20,0,0.13,0,2,50000,0,0,1,2,0,0,20319.35,保证,否,自置,11,1,0,3.1642565579
GOOD,A004774,20,0,0.07,0,0,490341.3188,0,0,1,1,1,0,83.83,抵押,否,自置,12,0.5,2.13,3.1438024222
GOOD,A004775,20,0,0,2,1,30000,0,0,1,0,0,0,5203.76,保证,否,自置,5,0.37,0,1.5885339619
GOOD,A004776,20,0,0.22,2,0,240000,0,0,1,3,1,0,2718.91,抵押,否,自置,7,1.88,1.44,1.6416381231
GOOD,A004777,20,0,0.24,1,1,50000,0,0,1,4,0,0,6164.44,保证,否,自置,5,0.91,0,2.3610238197
GOOD,A004778,20,0,0,3,0,400000,0,1,0.96,1,1,0,4581.87,保证,否,自置,15,0.3,0,2.0402514406
GOOD,A004779,20,0,0.15,2,1,67000,0,2,1,5,0,0,8545.4,抵押,否,自置,9,1,1.29,2.9579682607
GOOD,A004780,20,0,0,0,3,10000,0,0,1,0,0,0,,质押,否,自置,3,1.5,1.11,1.7647058824
GOOD,A004781,20,0,0.22,1,5,427300,0,0,1,1,1,0,12917.6,保证,否,自置,4,0.53,0,2.174615066
GOOD,A004782,20,0,0.08,3,1,50000,0,0,1,7,0,0,20628.09,保证,否,自置,3,0.25,0,6.2544591978
GOOD,A004783,20,0,0.2,0,1,100000,0,0,1,4,0,0,14346.04,保证,否,自置,2,2,0,4.9070975626
GOOD,A004784,20,0,0,1,5,480000,0,0,1,1,1,0,8615.12,保证,否,自置,3,0.6,0,4.5454545455
GOOD,A004785,20,0,0,0,3,30000,0,1,1,0,0,0,3289.33,保证,否,自置,15,10,0,18.75
GOOD,A004786,20,0,0,1,0,100000,0,0,1,0,0,0,4474.56,保证,否,其他,,1.5,0,2.8
GOOD,A004787,20,0,0.17,0,2,2000,0,0,1,3,0,0,8606.64,保证,否,自置,2,1,0,0
GOOD,A004788,20,0,0,0,1,490341.3188,0,0,1,0,0,0,3941.41,保证,否,自置,16,1,0,3.75
GOOD,A004789,20,0,0.21,0,3,490341.3188,0,0,1,5,1,0,3879.5,保证,否,自置,3,0.3,0,3.512666676
GOOD,A004790,20,0,0.59,1,3,382500,0,1,1,5,0,1,7678.08,保证,否,自置,5,0.75,0,3.2012097751
GOOD,A004791,20,0,0.26,2,2,348000,0,0,1,2,0,0,7779.38,保证,否,自置,6,0.71,0,2.0473684211
GOOD,A004792,20,0,0.34,0,2,80000,0,1,1,6,1,0,5182.14,抵押,否,自置,6,0.33,3,2.2244078604
GOOD,A004793,20,0,0,1,1,10000,0,0,1,0,0,0,6690.87,保证,否,自置,16,1.72,0,1.7857142857
GOOD,A004794,20,0,0.61,0,0,0,0,0,1,1,0,0,5324.13,抵押,否,自置,9,10,8.83,11.101841954
GOOD,A004795,20,0,0,1,2,20000,0,0,1,1,0,0,2331.56,保证,否,自置,15,5,0,1.8347950534
GOOD,A004796,20,0,0.48,5,1,270000,0,0,1,3,1,1,25982.16,保证,否,自置,3,0.5,0,2.7078228307
GOOD,A004797,20,0,0.12,1,1,30000,0,0,1,3,0,0,5471.33,保证,否,自置,7,0.2,0,1.616757213
GOOD,A004798,20,0,0.27,0,1,30000,0,1,0.97,2,0,0,2870.14,抵押,否,自置,6,1,2.05,3.1364958173
GOOD,A004799,20,0,0.39,0,2,5000,0,0,1,6,0,0,4826.25,保证,否,其他,18,1,0,1.4362496649
GOOD,A004800,20,0,0,1,2,105000,0,0,1,1,0,0,10002.68,保证,否,其他,6,1,0,2.5
GOOD,A004801,20,0,0,1,2,130000,0,4,1,0,0,0,4061.33,保证,否,其他,10,1,0,5
GOOD,A004802,10/MISS,0,0.3,2,2,210000,0,0,1,9,0,0,3369.31,保证,否,自置,10,0.23,0,1.2125167294
GOOD,A004803,20,0,0,0,2,0,0,0,1,0,0,0,15802.06,保证,否,自置,14,10,0,4.3
GOOD,A004804,20,0,0.51,1,2,490341.3188,0,1,1,3,0,0,14522.84,保证,否,自置,17,0.36,0,2.5299198156
GOOD,A004805,20,0,0,0,1,20000,0,0,1,0,0,0,20422.18,保证,否,自置,4,0.5,0,5.7142857143
GOOD,A004806,20,0,0.14,5,1,120000,0,0,1,1,0,0,21618.14,保证,否,自置,1,0.7,0,1.66262318
GOOD,A004807,20,0,0.62,0,0,0,0,0,1,3,0,0,4633.37,保证,否,其他,15,10,0,6.1475850749
GOOD,A004808,20,0,0,2,4,207200,0,0,1,2,1,0,11073.61,保证,否,自置,12,1,0,4.98
GOOD,A004809,20,0,0.07,4,3,325000,0,0,1,5,0,0,24943.5,保证,否,自置,4,0.16,0,7.8577500978
GOOD,A004810,20,0,0.3,0,3,35000,0,1,0.98,6,2,0,8013.58,抵押,否,自置,9,0.39,0.84,3.6960606154
GOOD,A004811,20,0,0.06,0,0,51043,0,1,1,1,0,0,9673.97,保证,否,自置,2,1,0,4.5328655416
GOOD,A004812,20,0,0,0,2,100000,0,0,1,0,0,0,10414.28,保证,否,自置,8,10,0,20
GOOD,A004813,20,0,0.42,0,2,60000,0,0,1,7,0,1,3012.66,抵押,否,自置,,1,1.75,2.971641624
GOOD,A004814,20,0,0,0,0,100000,0,0,1,1,1,0,,抵押,否,自置,20,0.13,2.01,5.4830845293
GOOD,A004815,20,0,0,0,1,0,0,0,1,0,0,0,5122.56,保证,否,自置,5,10,0,12.1
GOOD,A004816,20,0,0.4,0,2,490341.3188,0,0,1,3,0,0,21293.5,保证,否,自置,10,1,0,2.8577851784
GOOD,A004817,20,0,0,0,0,260000,0,0,1,1,2,0,,抵押,否,自置,14,0.6,2.2,3.2185659143
GOOD,A004818,20,0,0.13,5,0,50000,0,0,1,4,0,0,5540.99,保证,否,自置,4,0.5,0,3.258074232
GOOD,A004819,10/MISS,0,0,0,2,170000,0,0,0.83,1,2,0,14876.77,保证,否,自置,1,0.3,0,1.7959183673
GOOD,A004820,20,0,0.47,3,4,50000,0,0,1,1,0,1,10221.48,保证,否,自置,7,0.5,0,2.8770575757
GOOD,A004821,20,0,0.28,0,2,100000,0,1,0.96,3,0,0,3903.22,保证,否,自置,7,1,0,3.8117703877
GOOD,A004822,20,0,0,1,0,200000,0,0,1,0,0,0,8723.06,保证,否,自置,6,2.5,0,8.05
GOOD,A004823,20,0,0,0,2,200000,0,0,1,2,0,0,29253.83,保证,否,自置,1,0.67,0,4
GOOD,A004824,20,0,0.62,0,3,120000,0,0,1,2,1,0,15492.37,保证,否,自置,10,0.17,0,1.7694859728
GOOD,A004825,20,0,0,1,0,98000,0,0,1,3,0,0,6399.81,保证,否,自置,,1,0,10.5
GOOD,A004826,20,0,0.42,2,4,240000,0,2,0.97,10,0,2,33792.32,保证,否,自置,4,0.4,0,0
GOOD,A004827,20,0,0.24,0,0,310000,0,0,1,1,1,0,,抵押,否,自置,10,0.36,0,1.8743158747
GOOD,A004828,20,0,0.17,0,0,0,1,0,0.67,1,0,0,14538.14,保证,否,自置,23,10,0,7.6596803998
GOOD,A004829,20,0,0.16,0,1,50000,0,1,0.98,7,0,0,3538.96,保证,否,自置,4,1.5,0,5.1269869211
GOOD,A004830,20,0,0,3,0,40000,0,0,1,1,1,0,1472.3,保证,否,自置,5,0.38,0,0
GOOD,A004831,20,0,0,1,0,10000,0,0,1,1,0,0,3695.21,保证,否,自置,11,1,0,4.2
GOOD,A004832,20,0,0.59,1,2,50000,0,0,1,4,0,0,4969.25,保证,否,自置,9,0.25,0,2.1050646171
GOOD,A004833,20,0,0.19,2,3,10000,0,0,1,5,0,0,2526.56,抵押,否,自置,3,0.51,2,3.9997638235
GOOD,A004834,20,0,0.19,0,0,490341.3188,0,0,1,4,0,0,17720.01,保证,否,自置,11,0.83,0,2.1657209685
GOOD,A004835,20,0,0,0,1,100000,0,0,1,0,0,0,958.26,保证,否,自置,13,1,0,1.6571428571
GOOD,A004836,10/MISS,0,0,0,1,100000,0,0,1,0,0,0,3716.54,保证,否,自置,15,1.5,0,4.32
GOOD,A004837,20,0,0.4,0,1,84000,0,1,1,1,0,0,20809.63,保证,否,自置,13,1,0,1.0857142857
GOOD,A004838,20,0,0,4,6,50000,0,0,1,0,0,0,3505.27,抵押,否,其他,12,0.53,1.3,1.65625
GOOD,A004839,20,0,0.34,1,1,50000,0,0,1,2,0,0,6806.35,保证,否,自置,10,0.49,0,3.5910877418
GOOD,A004840,20,0,0,2,3,5500,0,0,1,0,0,0,1604.24,保证,否,自置,9,10,0,20
GOOD,A004841,20,0,0.98,2,4,315000,0,0,1,5,1,1,19518.45,抵押,否,自置,21,0.35,3.82,2.17483082
GOOD,A004842,20,0,0.11,0,1,30000,0,0,1,5,0,0,3263.9,保证,否,自置,11,0.5,0,3.9977212989
GOOD,A004843,20,0,0,0,1,200000,0,0,1,0,0,0,2785.7,保证,否,其他,,0.67,0,0.5846153846
GOOD,A004844,20,0,0.76,2,2,350000,0,1,1,4,1,0,6455.73,保证,否,自置,12,0.19,0,1.4307051615
GOOD,A004845,10/MISS,0,0.4,0,3,45000,0,0,1,6,1,0,10474.49,保证,否,自置,9,0.68,0,1.1515158843
GOOD,A004846,20,0,0,0,2,10000,0,0,1,1,0,0,10811.52,保证,否,其他,10,0.5,0,6.2962962963
GOOD,A004847,20,0,0.35,0,0,0,0,0,1,2,0,0,1335.75,保证,否,自置,15,10,0,7.9964815481
GOOD,A004848,20,0,0.11,0,1,100000,0,0,1,2,0,0,6661.02,保证,否,自置,5,1,0,2.940311673
GOOD,A004849,20,0,0.65,1,1,80000,0,0,1,5,0,0,3663.26,保证,否,自置,12,1,0,1.2258657677
GOOD,A004850,20,0,0.03,0,2,150000,0,0,1,4,0,0,3258.02,保证,否,自置,11,4.76,0,4.4291164208
GOOD,A004851,20,0,0.01,1,5,10000,0,2,1,3,0,0,9930.19,保证,否,自置,8,1.2,0,2.0317844979
GOOD,A004852,20,0,0.51,1,2,10000,0,0,1,1,0,0,4806.4,保证,否,自置,7,0.9,0,4.4177416505
GOOD,A004853,20,0,0.25,1,1,243000,0,1,0.98,8,2,1,14799.84,保证,否,自置,1,0.17,0,3.5677970637
GOOD,A004854,20,0,0.16,0,0,100000,0,1,0.95,5,0,0,27300.57,保证,否,自置,6,1,0,2.7812543457
GOOD,A004855,10/MISS,0,0.18,0,2,200000,0,0,1,2,1,0,15945.77,抵押,否,自置,6,2,2.23,3.22675
GOOD,A004856,20,0,0.03,0,1,0,0,0,1,1,0,0,17108.38,保证,否,自置,7,10,0,5.4222533015
GOOD,A004857,20,0,0,0,1,66164,0,0,1,0,0,0,1521.6,保证,否,自置,14,0.56,0,2.1691071429
GOOD,A004858,10/MISS,0,0.34,0,2,79300,0,0,0.96,6,0,0,6003.07,保证,否,自置,25,0.14,0,8.8242894871
GOOD,A004859,20,0,0.19,2,2,84000,0,0,1,4,0,0,10888.04,保证,否,自置,13,3.33,0,1.6226014474
GOOD,A004860,20,0,0,0,0,213000,0,0,0.88,0,0,0,23531.25,保证,否,自置,5,0.76,0,2.2711566982
GOOD,A004861,20,0,0.13,0,0,0,0,0,1,4,0,0,2150.77,抵押,否,自置,0,10,1.5,8.4811167935
GOOD,A004862,20,0,0.11,0,1,210000,0,0,1,2,0,0,6218.98,保证,否,自置,10,0.63,0,13.34
GOOD,A004863,20,0,0.17,1,2,162000,0,1,0.95,3,0,0,43603.21,保证,否,其他,4,1,0,2.6194001672
GOOD,A004864,20,0,0,0,1,0,0,0,1,0,0,0,7653.63,保证,否,自置,1,10,0,6
GOOD,A004865,20,0,0.54,2,4,50000,0,0,1,8,0,3,6616.29,保证,否,自置,14,0.67,0,1.6540930533
GOOD,A004866,20,0,0.83,4,7,35000,0,1,0.98,4,1,0,62774.37,保证,否,自置,15,0.42,0,2.7186380662
GOOD,A004867,20,0,0.3,3,5,50000,0,0,1,9,0,1,9880.03,保证,否,自置,13,0.5,0,2.2129338426
GOOD,A004868,20,0,0.36,3,2,70000,0,0,1,2,0,0,16436.95,保证,否,自置,15,0.32,0,1.3891345599
GOOD,A004869,20,0,0.6,1,4,20000,0,0,1,3,0,1,3783.4,保证,否,自置,13,0.4,0,1.1362586185
GOOD,A004870,20,0,0,0,3,490341.3188,0,0,1,3,1,0,4822.4,保证,否,自置,4,1,0,4.427480916
GOOD,A004871,20,0,0,1,2,14060,0,0,1,0,0,0,11954.88,保证,否,自置,8,1,0,1.65
GOOD,A004872,20,0,0,1,0,40000,0,0,1,0,0,0,4920.15,保证,否,自置,15,0.5,0,1.4
GOOD,A004873,20,0,0,0,1,10000,0,0,1,0,0,0,1155.07,保证,否,自置,9,0.4,0,5
GOOD,A004874,20,0,0,6,7,165000,0,0,0.76,1,0,0,15746.3,保证,否,自置,6,0.57,0,0.7317043852
GOOD,A004875,20,0,0.15,4,1,165000,0,0,1,8,0,1,11754.35,保证,否,自置,14,0.25,0,1.2200706421
GOOD,A004876,20,0,0,3,1,5000,0,0,1,0,0,0,6048.65,保证,否,自置,5,1,0,0.6857142857
GOOD,A004877,20,0,0.35,3,1,20000,0,0,1,6,0,1,2962.33,保证,否,自置,11,1,0,0
GOOD,A004878,20,0,0.74,3,1,320000,0,0,0.98,5,1,0,19229.28,保证,否,自置,13,1.16,0,1.3232519995
GOOD,A004879,20,0,0.35,1,1,50000,0,0,1,3,0,0,4613.29,保证,否,自置,26,1,0,1.6062172965
GOOD,A004880,20,0,0.72,3,4,65000,0,1,1,2,1,1,6128.9,保证,否,自置,5,0.12,0,1.6763233635
GOOD,A004881,20,0,0,1,2,10000,0,0,1,1,0,0,2856.91,保证,否,其他,8,0.38,0,1.543048436
GOOD,A004882,20,0,0.76,2,2,60000,0,0,1,7,1,0,29358.26,保证,否,自置,5,0.25,0,5.2568678103
GOOD,A004883,20,0,0.12,2,1,150000,0,1,1,1,0,0,4092.04,保证,否,自置,6,0.6,0,4.1433501667
GOOD,A004884,20,0,0.39,1,2,10000,0,0,1,1,0,0,8384.34,保证,否,自置,23,1,0,1.9713367635
GOOD,A004885,20,0,0.05,3,6,271000,0,1,1,8,0,0,92124.9818,保证,否,自置,8,0.5,0,1.3370077299
GOOD,A004886,20,0,0,0,1,10000,0,0,1,1,2,0,1323.71,保证,否,自置,11,0.47,0,4.24601766
GOOD,A004887,20,0,0,1,2,5000,0,0,1,0,0,0,5923.34,保证,否,自置,14,4,0,6
GOOD,A004888,20,0,0,0,0,0,0,0,1,0,0,0,4279.69,保证,否,自置,8,10,0,6.6666666667
GOOD,A004889,20,0,0.97,0,2,2000,0,0,1,1,0,0,92124.9818,保证,否,自置,5,1,0,0.78329197
GOOD,A004890,20,0,0.1,1,0,150000,0,0,1,3,1,0,719.72,抵押,否,自置,6,0.42,4.76,14.4
GOOD,A004891,20,0,0.4,0,4,7000,0,0,1,3,1,0,10447.98,保证,否,自置,21,0.2,0,3.1916786554
GOOD,A004892,20,0,0.27,0,1,50000,0,1,1,2,0,0,16124.8,保证,否,自置,13,1,0,6.723090829
GOOD,A004893,10/MISS,0,0.43,0,0,200000,0,1,0.98,7,0,0,48952.72,保证,否,自置,3,1.25,0,1.7722345245
GOOD,A004894,20,0,0,0,0,70000,0,0,1,1,0,0,2587.32,抵押,否,自置,6,1,1.68,2.6923076923
GOOD,A004895,20,0,0,0,2,20000,0,0,1,1,0,0,4886.82,保证,否,自置,15,1,0,5
GOOD,A004896,20,0,0.13,0,1,0,0,0,1,2,0,0,13197.07,保证,否,自置,4,10,0,4.244282009
GOOD,A004897,20,0,0.08,0,1,3499,0,0,1,2,0,0,7732.15,保证,否,自置,6,3.64,0,8.0440196137
GOOD,A004898,20,0,0,2,2,0,0,0,1,0,0,0,7758.12,抵押,否,自置,6,10,1.68,4.8716497443
GOOD,A004899,20,0,0.42,1,2,50000,0,0,1,6,0,0,3841.35,保证,否,自置,4,1,0,3.5148517904
GOOD,A004900,20,0,0.1,2,2,200000,0,0,1,1,0,0,922.31,保证,否,自置,12,10,0,17.276272274
GOOD,A004901,20,0,0,0,0,300000,0,0,1,0,0,0,7647,保证,否,自置,2,1,0,2.5333333333
GOOD,A004902,20,0,0.3,4,3,43000,0,1,1,4,0,0,3518.82,保证,否,自置,10,0.6,0,3.2008269989
GOOD,A004903,20,0,0,1,2,80000,0,0,1,1,0,0,11654.33,抵押,否,自置,25,1,1.88,2.580952381
GOOD,A004904,20,0,0.22,0,0,440000,0,0,0.96,3,0,0,,抵押,否,自置,5,1.71,2.04,19.439643442
GOOD,A004905,20,0,0.27,2,0,0,0,0,1,10,0,0,2870.62,抵押,否,其他,,10,0,2.0059078107
GOOD,A004906,20,0,0,0,0,30000,0,0,1,0,0,0,1981.49,保证,否,自置,7,2,0,4.4444444444
GOOD,A004907,20,0,0.16,5,1,100000,0,2,1,4,0,0,14485.15,保证,否,自置,8,0.6,0,2.7096332556
GOOD,A004908,20,0,0.22,0,0,5000,0,0,1,4,0,0,4826.25,保证,否,其他,17,1,0,2.1817547126
GOOD,A004909,20,0,0.34,5,3,80000,0,0,1,8,0,0,15026.94,保证,否,自置,7,0.6,0,1.7319418493
GOOD,A004910,20,0,0.5,2,1,30000,0,0,1,1,0,1,11377.24,保证,否,自置,1,0.33,0,2.6649717446
GOOD,A004911,20,0,0.32,0,0,200000,0,0,1,5,0,0,10100.42,保证,否,自置,7,1,0,1.5241316751
GOOD,A004912,20,0,0.35,0,1,400000,0,0,1,5,0,0,3633.49,保证,否,自置,7,1,0,12.600200229
GOOD,A004913,20,0,0.04,0,2,20000,0,0,1,2,0,0,11256.54,保证,否,自置,16,0.33,0,2.2972972973
GOOD,A004914,20,0,0,0,4,55000,0,0,1,0,0,0,4568.65,保证,否,自置,29,0.23,0,1.4050632911
GOOD,A004915,20,0,0.37,5,4,30000,0,0,1,4,0,0,4512.47,保证,否,自置,6,0.75,0,1.0408865439
GOOD,A004916,20,0,0.41,0,2,20000,0,1,1,2,1,0,3127.75,保证,否,自置,16,0.4,0,2.2746326468
GOOD,A004917,20,0,0,2,2,20000,0,0,1,0,0,0,6030.52,保证,否,自置,4,1,0,3.8763850622
GOOD,A004918,20,0,0,0,2,230000,0,0,1,0,1,0,1101.55,保证,否,自置,6,0.87,0,8.7675556603
GOOD,A004919,20,0,0.19,0,1,100000,0,1,1,5,1,0,2993.09,保证,否,自置,7,0.42,0,1.1681353672
GOOD,A004920,20,0,0.2,2,2,150000,0,2,0.98,8,0,0,8475.25,保证,否,自置,5,0.86,0,6.2943784893
GOOD,A004921,20,0,0.09,3,1,210000,0,1,1,3,0,0,12172.57,保证,否,自置,5,0.5,0,0
GOOD,A004922,20,0,0.36,2,2,150000,0,1,0.92,4,2,0,19322.7,保证,否,自置,16,0.42,0,3.0999792921
GOOD,A004923,20,0,0.27,0,2,50000,0,0,1,3,0,0,19341.87,保证,否,自置,5,2,0,2.4920503594
GOOD,A004924,20,0,0.09,0,1,30000,0,0,1,4,0,0,15766.47,保证,否,自置,16,1.54,0,1.9940974715
GOOD,A004925,20,0,0.1,0,2,85000,0,1,1,6,1,0,7067.47,保证,否,自置,6,0.58,0,2.4041506737
GOOD,A004926,20,0,0.21,0,1,250000,0,1,1,5,0,0,1170.6,保证,否,自置,8,0.75,0,3.8357352972
GOOD,A004927,20,0,0.29,0,1,150000,0,1,1,4,0,0,5264.44,保证,否,自置,7,0.6,0,0
GOOD,A004928,20,0,0,1,0,20000,0,0,1,1,0,0,6455.62,保证,否,其他,10,5,0,4.5
GOOD,A004929,20,0,0.1,6,4,50000,0,0,1,4,1,0,3108.08,保证,否,自置,10,0.15,0,1.6429826801
GOOD,A004930,20,0,0,0,2,70000,0,0,1,0,0,0,12001.01,保证,否,自置,7,1,0,4.3658208616
GOOD,A004931,20,0,0.34,3,3,40000,0,1,1,2,1,0,2645.68,保证,否,自置,17,0.1,0,2.0767267464
GOOD,A004932,20,0,0.33,2,1,50000,0,0,1,5,0,0,5540.99,保证,否,自置,4,0.33,0,5.8130004267
GOOD,A004933,20,0,0.75,1,4,50000,0,0,1,5,0,0,31658.86,保证,否,自置,4,0.37,0,2.293612575
GOOD,A004934,20,0,0.19,1,1,20000,0,0,1,5,0,0,20798.9,保证,否,自置,3,0.67,0,2.8755739166
GOOD,A004935,20,0,0,1,0,20000,0,0,1,0,0,0,5366.52,保证,否,自置,6,10,0,2
GOOD,A004936,20,0,0,1,1,49000,0,0,1,0,0,0,2947.66,保证,否,自置,16,1,0,1.5789473684
GOOD,A004937,20,0,0.57,1,0,30000,0,0,1,1,0,0,3844.41,保证,否,自置,9,0.75,0,6.8070772551
GOOD,A004938,20,0,0.36,9,5,1000,0,0,1,6,0,0,23219.43,保证,否,自置,14,0.5,0,3.1460886253
GOOD,A004939,20,0,0,0,2,3249,0,0,1,1,0,0,28522.21,保证,否,自置,0,10,0,10.235612205
GOOD,A004940,20,0,0.15,0,1,460000,0,0,1,1,1,0,1668.88,保证,否,自置,12,0.83,0,0.01
GOOD,A004941,20,0,0.45,3,6,50000,0,1,0.98,3,1,0,92124.9818,保证,否,自置,7,0.5,0,1.400064858
GOOD,A004942,20,0,0.5,0,6,1000,0,0,1,5,0,1,92124.9818,保证,否,自置,3,0.67,0,1.6746024215
GOOD,A004943,20,0,0.17,0,1,100000,0,0,1,3,0,0,8170.08,保证,否,自置,,1,0,2.741335422
GOOD,A004944,20,0,0,0,0,0,0,0,1,1,0,0,7833.61,保证,否,其他,,10,0,2.4
GOOD,A004945,20,0,0.16,0,0,0,0,0,1,2,0,0,3108.7,保证,否,自置,2,10,0,1.1965801739
GOOD,A004946,20,0,0.34,0,0,40000,0,0,1,3,0,0,3413.32,保证,否,自置,5,1,0,2.7322217744
GOOD,A004947,20,0,0.07,7,6,200000,0,1,1,4,0,0,92124.9818,保证,否,自置,2,0.47,0,1.2965206355
GOOD,A004948,20,0,0,0,0,100000,0,0,1,0,0,0,2119.49,保证,否,自置,3,10,0,15.5
GOOD,A004949,10/MISS,0,0.32,0,0,20000,1,1,0.93,0,0,0,4155.35,保证,否,自置,14,1,0,5.0592226653
GOOD,A004950,20,0,0.32,2,4,50000,0,0,1,9,0,0,9880.03,保证,否,自置,13,0.5,0,2.9320403397
GOOD,A004951,20,0,0,0,0,81000,0,0,1,0,0,0,6045.41,保证,否,自置,6,0.83,0,20
GOOD,A004952,20,0,0.52,3,2,304000,0,1,1,3,0,0,92124.9818,保证,否,自置,10,2.07,0,8.1224164189
GOOD,A004953,20,0,0,2,0,70000,0,0,1,0,0,0,28311.71,抵押,否,自置,2,1.5,2.23,0
GOOD,A004954,20,0,0.4,2,0,10000,0,1,0.95,3,0,0,80583.45,保证,否,自置,6,1.67,0,0
GOOD,A004955,20,0,0.43,0,0,100000,0,0,1,3,0,0,6575.53,保证,否,自置,13,1,0,3.6103689797
GOOD,A004956,20,0,0,3,2,50000,0,0,1,0,0,0,5520.87,保证,否,自置,10,0.51,0,1.4232226139
GOOD,A004957,20,0,0,0,3,80000,0,1,1,1,0,0,1298.06,抵押,否,其他,6,0.2,1.45,5.0801262919
GOOD,A004958,20,0,0.24,0,0,0,0,0,1,6,0,0,2020.74,保证,否,自置,5,10,0,3.1849973883
GOOD,A004959,20,0,0,0,0,490341.3188,0,0,1,0,0,0,6381.65,保证,否,自置,6,0.5,0,2
GOOD,A004960,20,0,0,0,2,104000,0,0,1,0,0,0,12304.42,保证,否,其他,7,1,0,0
GOOD,A004961,20,0,0.81,1,2,40000,0,3,1,2,0,0,92124.9818,保证,否,自置,7,1.5,0,2.6768028267
GOOD,A004962,20,0,0,0,1,10000,0,0,1,1,0,0,2346.18,保证,否,自置,5,0.5,0,4
GOOD,A004963,20,0,0.12,0,0,200000,0,0,1,3,0,1,14951.92,保证,否,自置,11,1.33,0,3.7654545433
GOOD,A004964,20,0,0.15,0,2,0,0,0,1,3,0,0,4820.78,保证,否,自置,7,10,0,11.593740419
GOOD,A004965,10/MISS,0,0.36,0,2,30000,0,1,1,5,3,0,3224.38,保证,否,自置,8,0.19,0,1.3611475324
